est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
1977,Fall,Northeast Shelf,16,87378.6910476486,16.207114167540052,87378.6910476486,78520,-1.34879763014189,-1.35179763014189,-1.34579763014189,bodymass,0.00153061224489796,0.9654094755339444,Northeast Shelf,Northeast Shelf,10.567190175393613,10.635930429009806,-0.06874025361619296,509752102.6891317
1977,Fall,SNE,16,53350.655779128414,16.207114167540052,53350.655779128414,11577,-1.40053387700953,-1.40953387700953,-1.3915338770095302,bodymass,0.00459183673469382,1.2650845354696858,Southern New England,Southern New England,12.662296861532168,11.91513307981422,0.7471637817179477,67223725.34618175
1977,Spring,GB,16,26369.099754129373,16.46114762259095,26369.099754129373,10080,-1.0829207255860855,-1.0919207255860854,-1.0739207255860856,bodymass,0.00459183673469382,0.2273811425010444,Georges Bank,Georges Bank,6.545249123993611,6.301109876470461,0.24413924752315008,96097409.71596192
1977,Spring,GoM,16,24779.792233673736,17.080418379250208,24779.792233673736,12417,-1.1723415291222667,-1.1803415291222668,-1.1643415291222667,bodymass,0.00408163265306122,0.38706115477278547,Gulf of Maine,Gulf of Maine,5.846221043761372,6.624192595080466,-0.7779715513190935,346309447.7715057
1977,Spring,MAB,16,24223.471595281153,16.46114762259095,24223.471595281153,19325,-1.4544365009778188,-1.4624365009778186,-1.4464365009778186,bodymass,0.00408163265306122,1.6616428685148732,Mid-Atlantic Bight,Mid-Atlantic Bight,7.952035135242883,8.445150233826018,-0.49311509858313496,121519.85548226708
1977,Spring,Northeast Shelf,16,26369.099754129373,16.46114762259095,26369.099754129373,50203,-1.2505979778480203,-1.2545979778480203,-1.2465979778480205,bodymass,0.00204081632653061,0.5949988375982787,Northeast Shelf,Northeast Shelf,6.503531572044415,6.972748924661886,-0.4692173526174708,509752102.6891317
1977,Spring,SNE,16,16741.86896811501,16.46114762259095,16741.86896811501,8827,-1.1357787496342826,-1.1457787496342828,-1.1257787496342826,bodymass,0.00510204081632659,0.3238254036521955,Southern New England,Southern New England,6.415052871515496,6.976838513185743,-0.5617856416702462,67223725.34618175
1978,Fall,GB,16,19567.40041770616,16.207114167540052,19567.40041770616,31210,-1.1704284700295158,-1.175428470029516,-1.165428470029516,bodymass,0.00255102040816321,0.38927090082103766,Georges Bank,Georges Bank,11.513106505662924,11.364273827197954,0.14883267846497006,111622558.8752688
1978,Fall,GoM,16,36932.44203722186,16.804182091613516,36932.44203722186,27786,-1.1541060279453084,-1.1591060279453085,-1.1491060279453085,bodymass,0.00255102040816321,0.3390467925322311,Gulf of Maine,Gulf of Maine,6.8328676893049884,7.58698901219138,-0.7541213228863919,357083259.2527962
1978,Fall,MAB,16,81599.35440036407,16.422642818796575,81599.35440036407,9541,-1.9932904285665156,-2.0132904285665156,-1.9742904285665157,bodymass,0.00994897959183677,15.602970599257835,Mid-Atlantic Bight,Mid-Atlantic Bight,14.265659562936031,14.421963910975771,-0.1563043480397397,61870304.43310472
